measuredTime,roadStationId,id,sensorValue,timestamp,latitude,longitude,temperature,visibility,uvIndex,drivingDifficultyIndex,precip6Hour,relativeHumidity,snow6Hour,snowMtd,windSpeed,startTime,endTime
2022-02-23T21:03:14Z,23163.0,5057.0,82.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T21:03:14Z,23163.0,5056.0,79.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T21:03:14Z,23163.0,5055.0,453.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T21:03:14Z,23163.0,5054.0,384.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T21:03:14Z,23163.0,5071.0,14.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T21:03:14Z,23163.0,5067.0,12.0,2022-02-23 21:00:00,60.190826,24.746484,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,,
2022-02-23T22:03:35Z,23163.0,5067.0,7.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T22:03:35Z,23163.0,5054.0,238.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T22:03:35Z,23163.0,5071.0,7.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T22:03:35Z,23163.0,5057.0,81.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T22:03:35Z,23163.0,5055.0,237.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T22:03:35Z,23163.0,5056.0,80.0,2022-02-23 22:00:00,60.190826,24.746484,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,,
2022-02-23T23:03:12Z,23163.0,5055.0,127.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T23:03:12Z,23163.0,5071.0,4.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T23:03:12Z,23163.0,5056.0,81.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T23:03:12Z,23163.0,5067.0,4.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T23:03:12Z,23163.0,5057.0,81.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T23:03:12Z,23163.0,5054.0,129.0,2022-02-23 23:00:00,60.190826,24.746484,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,,
2022-02-23T11:38:18Z,23165.0,5056.0,78.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:18Z,23165.0,5071.0,43.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:18Z,23165.0,5057.0,78.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:18Z,23165.0,5055.0,1383.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:18Z,23165.0,5067.0,45.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:18Z,23165.0,5054.0,1433.0,2022-02-23 11:00:00,60.259821,24.877246,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5057.0,78.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5055.0,1414.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5054.0,1666.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5056.0,78.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5071.0,44.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T12:03:16Z,23165.0,5067.0,52.0,2022-02-23 12:00:00,60.259821,24.877246,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5067.0,65.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5071.0,52.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5055.0,1678.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5054.0,2075.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5056.0,77.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T13:03:19Z,23165.0,5057.0,79.0,2022-02-23 13:00:00,60.259821,24.877246,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5071.0,60.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5057.0,78.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5054.0,2952.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5067.0,92.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5055.0,1921.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T14:03:19Z,23165.0,5056.0,72.0,2022-02-23 14:00:00,60.259821,24.877246,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5054.0,2534.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5067.0,79.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5057.0,79.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5056.0,75.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5055.0,1922.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T15:03:18Z,23165.0,5071.0,60.0,2022-02-23 15:00:00,60.259821,24.877246,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5056.0,77.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5067.0,55.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5071.0,53.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5057.0,78.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5054.0,1758.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T16:03:18Z,23165.0,5055.0,1686.0,2022-02-23 16:00:00,60.259821,24.877246,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5067.0,45.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5054.0,1427.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5071.0,43.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5057.0,76.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5056.0,75.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T17:03:18Z,23165.0,5055.0,1371.0,2022-02-23 17:00:00,60.259821,24.877246,-4.0,16.09,0.0,0.0,0.0,90.4,0.0,50.6,7.9,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5067.0,38.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5054.0,1202.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5056.0,76.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5071.0,34.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5057.0,77.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T18:03:16Z,23165.0,5055.0,1099.0,2022-02-23 18:00:00,60.259821,24.877246,-3.3,16.09,0.0,0.0,0.0,92.7,0.0,50.6,9.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5054.0,987.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5071.0,25.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5055.0,807.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5067.0,31.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5056.0,77.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T19:03:18Z,23165.0,5057.0,78.0,2022-02-23 19:00:00,60.259821,24.877246,-2.3,16.09,0.0,0.0,0.0,93.7,0.0,50.6,15.8,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5056.0,78.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5071.0,20.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5057.0,78.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5054.0,812.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5055.0,638.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T20:03:16Z,23165.0,5067.0,25.0,2022-02-23 20:00:00,60.259821,24.877246,-1.5,16.09,0.0,0.0,0.0,93.2,0.0,50.6,17.6,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5055.0,359.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5067.0,16.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5057.0,79.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5054.0,509.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5056.0,80.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T21:03:12Z,23165.0,5071.0,11.0,2022-02-23 21:00:00,60.259821,24.877246,-0.8,16.09,0.0,0.0,0.0,90.0,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5056.0,80.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5055.0,233.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5057.0,77.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5067.0,8.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5054.0,269.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T22:03:39Z,23165.0,5071.0,7.0,2022-02-23 22:00:00,60.259821,24.877246,-0.3,16.09,0.0,0.0,0.0,89.5,0.0,50.6,22.0,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5056.0,79.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5055.0,144.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5067.0,5.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5057.0,79.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5054.0,159.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T23:03:00Z,23165.0,5071.0,5.0,2022-02-23 23:00:00,60.259821,24.877246,-0.2,12.0,0.0,0.0,0.0,90.4,0.0,50.6,25.2,2021-12-26 22:00:00,2023-01-06 21:59:59
2022-02-23T11:38:58Z,23167.0,5057.0,86.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T11:38:58Z,23167.0,5056.0,87.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T11:38:58Z,23167.0,5071.0,46.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T11:38:58Z,23167.0,5067.0,45.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T11:38:58Z,23167.0,5054.0,1454.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T11:38:58Z,23167.0,5055.0,1467.0,2022-02-23 11:00:00,60.203158,24.740568,-6.4,16.09,1.0,0.0,0.0,79.4,0.0,50.6,8.3,,
2022-02-23T12:00:17Z,23167.0,5067.0,54.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T12:00:17Z,23167.0,5071.0,46.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T12:00:17Z,23167.0,5054.0,1719.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T12:00:17Z,23167.0,5056.0,85.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T12:00:17Z,23167.0,5055.0,1487.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T12:00:17Z,23167.0,5057.0,86.0,2022-02-23 12:00:00,60.203158,24.740568,-5.7,16.09,0.0,0.0,0.0,80.2,0.0,50.6,6.5,,
2022-02-23T13:00:17Z,23167.0,5067.0,63.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T13:00:17Z,23167.0,5071.0,47.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T13:00:17Z,23167.0,5054.0,2030.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T13:00:17Z,23167.0,5057.0,86.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T13:00:17Z,23167.0,5056.0,85.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T13:00:17Z,23167.0,5055.0,1507.0,2022-02-23 13:00:00,60.203158,24.740568,-5.4,16.09,0.0,0.0,0.0,82.2,0.0,50.6,1.1,,
2022-02-23T14:00:18Z,23167.0,5067.0,99.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T14:00:18Z,23167.0,5054.0,3180.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T14:00:18Z,23167.0,5057.0,87.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T14:00:18Z,23167.0,5071.0,56.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T14:00:18Z,23167.0,5055.0,1780.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T14:00:18Z,23167.0,5056.0,84.0,2022-02-23 14:00:00,60.203158,24.740568,-5.0,16.09,0.0,0.0,0.0,83.9,0.0,50.6,3.2,,
2022-02-23T15:00:17Z,23167.0,5067.0,91.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T15:00:17Z,23167.0,5071.0,59.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T15:00:17Z,23167.0,5057.0,86.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T15:00:17Z,23167.0,5055.0,1893.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T15:00:17Z,23167.0,5056.0,83.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T15:00:17Z,23167.0,5054.0,2922.0,2022-02-23 15:00:00,60.203158,24.740568,-4.7,16.09,0.0,0.0,0.0,86.9,0.0,50.6,4.3,,
2022-02-23T16:00:14Z,23167.0,5055.0,1633.0,2022-02-23 16:00:00,60.203158,24.740568,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,,
2022-02-23T16:00:14Z,23167.0,5067.0,66.0,2022-02-23 16:00:00,60.203158,24.740568,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,,
2022-02-23T16:00:14Z,23167.0,5056.0,85.0,2022-02-23 16:00:00,60.203158,24.740568,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,,
2022-02-23T16:00:14Z,23167.0,5057.0,85.0,2022-02-23 16:00:00,60.203158,24.740568,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,,
2022-02-23T16:00:14Z,23167.0,5054.0,2126.0,2022-02-23 16:00:00,60.203158,24.740568,-4.8,16.09,0.0,0.0,0.0,88.6,0.0,50.6,4.3,,
